ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Meta: _file_path","Meta: _wpml_word_count","Meta: _wpml_media_has_media","Meta: _wpml_media_duplicate","Meta: _wpml_media_featured","Meta: _v_ean_field","Meta: _v_mpn_field","Meta: _wcml_duplicate_of_variation","Meta: _last_translation_edit_mode","Meta: fb_product_item_id","Meta: _wc_facebook_sync_enabled","Meta: fb_visibility","Meta: fb_product_description","Meta: _wc_facebook_product_image_source","Meta: fb_product_image","Meta: fb_product_price","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_metadesc","Meta: _yoast_wpseo_title","Meta: _ean_field","Meta: _mpn_field","Meta: _select","Meta: _stock_select","Meta: _yoast_wpseo_primary_product_cat","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Meta: _stock_text","Meta: _wc_facebook_commerce_enabled","Meta: _yoast_wpseo_primary_product_brand","Meta: _yoast_wpseo_linkdex","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_focuskeywords","Meta: _yoast_wpseo_keywordsynonyms","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: cwg_total_subscribers","Meta: woosb_ids","Meta: woosb_disable_auto_price","Meta: woosb_discount","Meta: woosb_discount_amount","Meta: woosb_shipping_fee","Meta: woosb_optional_products","Meta: woosb_manage_stock","Meta: woosb_limit_each_min","Meta: woosb_limit_each_max","Meta: woosb_limit_each_min_default","Meta: woosb_limit_whole_min","Meta: woosb_limit_whole_max"
5661,variation,SKU--526,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-gold_mix.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5662,variation,SKU--527,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-gold_mix.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5663,variation,SKU--528,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5664,variation,SKU--529,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5665,variation,SKU--530,,,1,0,visible,,,,,taxable,parent,1,2,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5666,variation,SKU--531,,,1,0,visible,,,,,taxable,parent,1,0,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5667,variation,SKU--532,,,1,0,visible,,,,,taxable,parent,1,2,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5668,variation,SKU--533,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5669,variation,SKU--534,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5670,variation,SKU--535,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5671,variation,SKU--536,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5672,variation,SKU--537,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-silver_balloons.jpg,,,,,,,,,0,,,"{""total"":10,""to_translate"":{""nl"":10,""fr"":10,""de"":10}}",,,
5673,variation,SKU--538,,,1,0,visible,,,,,taxable,parent,1,2,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5674,variation,SKU--539,,,1,0,visible,,,,,taxable,parent,1,0,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5675,variation,SKU--540,,,1,0,visible,,,,,taxable,parent,1,2,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5676,variation,SKU--541,,,1,0,visible,,,,,taxable,parent,1,0,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5677,variation,SKU--542,,,1,0,visible,,,,,taxable,parent,1,2,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5678,variation,SKU--543,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5679,variation,SKU--544,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5680,variation,SKU--545,,,1,0,visible,,,,,taxable,parent,1,2,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5681,variation,SKU--546,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5682,variation,SKU--547,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_blue.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5683,variation,SKU--548,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5684,variation,SKU--549,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5685,variation,SKU--550,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5686,variation,SKU--551,,,1,0,visible,,,,,taxable,parent,1,0,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5687,variation,SKU--552,,,1,0,visible,,,,,taxable,parent,1,2,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5688,variation,SKU--553,,,1,0,visible,,,,,taxable,parent,1,2,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5689,variation,SKU--554,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5690,variation,SKU--555,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5691,variation,SKU--556,,,1,0,visible,,,,,taxable,parent,1,0,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
5692,variation,SKU--557,,,1,0,visible,,,,,taxable,parent,1,1,,0,0,0,0,0,0,1,,,"4,95",,,,https://akomokids.com/wp-content/uploads/2017/09/products-pastel_pink_mix.jpg,,,,,,,,,0,,,"{""total"":12,""to_translate"":{""nl"":12,""fr"":12,""de"":12}}",,,
7006,variation,SKU--645,,,1,0,visible,,,,,taxable,parent,1,10,,0,0,0,0,0,0,1,,"179,95","236,95",,,,,,,,,,,,,0,,,"{""total"":13,""to_translate"":{""nl"":13,""fr"":13,""de"":13}}",,,
7007,variation,SKU--646,,,1,0,visible,,,,,taxable,parent,1,10,,0,0,0,0,0,0,1,,"179,95","236,95",,,,,,,,,,,,,0,,,"{""total"":13,""to_translate"":{""nl"":13,""fr"":13,""de"":13}}",,,
7008,variation,SKU--647,,,1,0,visible,,,,,taxable,parent,1,10,,0,0,0,0,0,0,1,,"179,95","236,95",,,,,,,,,,,,,0,,,"{""total"":13,""to_translate"":{""nl"":13,""fr"":13,""de"":13}}",,,
7009,variation,SKU--648,,,1,0,visible,,,,,taxable,parent,1,10,,0,0,0,0,0,0,1,,"179,95","236,95",,,,,,,,,,,,,0,,,"{""total"":15,""to_translate"":{""nl"":15,""fr"":15,""de"":15}}",,,
7010,variation,SKU--649,,,1,0,visible,,,,,taxable,parent,1,10,,0,0,0,0,0,0,1,,"179,95","236,95",,,,,,,,,,,,,0,,,"{""total"":15,""to_translate"":{""nl"":15,""fr"":15,""de"":15}}",,,
7011,variation,SKU--650,,,1,0,visible,,,,,taxable,parent,1,9,,0,0,0,0,0,0,1,,"179,95","236,95",,,,,,,,,,,,,0,,,"{""total"":15,""to_translate"":{""nl"":15,""fr"":15,""de"":15}}",,,
